2.106598984771573535e-01,5.691623929602481757e-01,1.711398436104411003e-01,1.000000000000000000e+00,2.464155165926825153e-01,6.955923083747364011e-01,8.853574395179748535e-01,2.106598984771573535e-01,5.691623929602481757e-01,0.000000000000000000e+00
3.832487309644669882e-01,6.861670968764594924e-01,1.924017354589432349e-01,1.000000000000000000e+00,6.859145896524979635e-01,5.974639443966843766e-01,7.532355785369873047e-01,3.223350253807106824e-01,6.298853550144448699e-01,5.000000000000000409e-06
6.065989847715735905e-01,8.107053306458391617e-01,2.832398589140845968e-01,1.000000000000000000e+00,1.245212864721939594e+00,4.213634984619371027e-01,7.353388071060180664e-01,4.340101522842639836e-01,7.104035542196580622e-01,1.000000000000000082e-05
6.573604060913705860e-01,8.962019226985690201e-01,3.215327670632734947e-01,1.000000000000000000e+00,1.782196120271176021e+00,3.859559350860509164e-01,7.274796366691589355e-01,5.609137055837563057e-01,8.014568647123735401e-01,5.000000000000000409e-06
7.715736040609136870e-01,9.469257913480279010e-01,4.197966608782479070e-01,1.000000000000000000e+00,2.285015292334324766e+00,3.428406171894793908e-01,7.161534428596496582e-01,6.598984771573603858e-01,8.985543113700580342e-01,1.500000000000000038e-05
7.664974619289339763e-01,9.638855832121470124e-01,4.784252768804664879e-01,1.000000000000000000e+00,2.542293617108585480e+00,2.866235474495202884e-01,7.076290249824523926e-01,7.233502538071066024e-01,9.352489512267551097e-01,2.000000000000000164e-05
7.969543147208121292e-01,9.722608460078608905e-01,4.685363549393846694e-01,1.000000000000000000e+00,2.708376407774771177e+00,2.729690924887392955e-01,6.961268782615661621e-01,8.071065989847715505e-01,9.563190603619835528e-01,1.000000000000000082e-05
8.274111675126903931e-01,9.539636142262165608e-01,4.361424324549595943e-01,1.000000000000000000e+00,2.382332891865738933e+00,2.758661131714693626e-01,6.896979212760925293e-01,8.350253807106599035e-01,9.641020634352265306e-01,2.500000000000000120e-05
8.807106598984771884e-01,9.732279168818535053e-01,4.919373792078330365e-01,1.000000000000000000e+00,2.730147839082928130e+00,2.516407639689048903e-01,6.728478074073791504e-01,8.832487309644669882e-01,9.712696126189475088e-01,3.000000000000000076e-05
9.010152284263959199e-01,9.829029302093794662e-01,5.123207438955820203e-01,1.000000000000000000e+00,2.994985926404095444e+00,2.130104577361186247e-01,6.711694002151489258e-01,9.010152284263959199e-01,9.780787078289265857e-01,1.500000000000000038e-05
8.730964467005075669e-01,9.843888751024331141e-01,5.533753296465248050e-01,1.000000000000000000e+00,3.046539288872289308e+00,2.097920666845229098e-01,6.743486523628234863e-01,9.086294416243654304e-01,9.815622088676279056e-01,3.499999999999999693e-05
8.908629441624364986e-01,9.793099375441406407e-01,5.596997044322132853e-01,1.000000000000000000e+00,2.884572680545610002e+00,2.278054760069931073e-01,6.714673042297363281e-01,9.137055837563451410e-01,9.828398276391604460e-01,4.000000000000000327e-05
9.111675126903553412e-01,9.893492981662218577e-01,5.982741787812823064e-01,1.000000000000000000e+00,3.256367031157346936e+00,2.198733167689978507e-01,6.681947112083435059e-01,9.213197969543147625e-01,9.848149171566262794e-01,2.000000000000000164e-05
9.086294416243654304e-01,9.803545697720718044e-01,5.142970808751919920e-01,1.000000000000000000e+00,2.914874722642074811e+00,2.152925721494016453e-01,6.691031455993652344e-01,9.213197969543147625e-01,9.854968222519563392e-01,4.500000000000000283e-05
9.137055837563451410e-01,9.844391740799189883e-01,5.509386159846989539e-01,1.000000000000000000e+00,3.048356814897533074e+00,2.109441440599391093e-01,6.622981429100036621e-01,9.340101522842639836e-01,9.861087029338951870e-01,5.000000000000000240e-05
9.238578680203045623e-01,9.836894015105688283e-01,5.517073381260556575e-01,1.000000000000000000e+00,3.021771023413847512e+00,1.799405273472332034e-01,6.597999930381774902e-01,9.340101522842639836e-01,9.865742968254703760e-01,2.500000000000000120e-05
9.289340101522842730e-01,9.873080014789445968e-01,5.307254818985067679e-01,1.000000000000000000e+00,3.161486163034322949e+00,1.984092230610643159e-01,6.629370450973510742e-01,9.365482233502537834e-01,9.873787104837866702e-01,5.500000000000000873e-05
9.289340101522842730e-01,9.847595362064257563e-01,4.569149677831814138e-01,1.000000000000000000e+00,3.060052735397380097e+00,2.105497606755503959e-01,6.628037095069885254e-01,9.365482233502537834e-01,9.876424810567695500e-01,6.000000000000000152e-05
9.187817258883248517e-01,9.771711353237056974e-01,5.330059872944218347e-01,1.000000000000000000e+00,2.826367838094318685e+00,1.991553676434292819e-01,6.620376706123352051e-01,9.416243654822334941e-01,9.879206338143736721e-01,3.000000000000000076e-05
8.705583756345177671e-01,9.743386674715043272e-01,4.538334875095446086e-01,1.000000000000000000e+00,2.755979720521050780e+00,1.756474797705409041e-01,6.693233847618103027e-01,9.416243654822334941e-01,9.877607711677448554e-01,6.500000000000000786e-05
9.162436548223350519e-01,9.798376821785610424e-01,5.218885168107094685e-01,1.000000000000000000e+00,2.899714766145875089e+00,1.870616150020577018e-01,6.648316979408264160e-01,9.416243654822334941e-01,9.878394091983090375e-01,6.999999999999999387e-05
8.781725888324872775e-01,9.823391714534972508e-01,4.674858455735333984e-01,1.000000000000000000e+00,2.976426664126901045e+00,1.746093479339361765e-01,6.646023392677307129e-01,9.441624365482234049e-01,9.880129733190544661e-01,3.499999999999999693e-05
6.827411167512690282e-01,9.773465313786512398e-01,5.176844084259436540e-01,1.000000000000000000e+00,2.830963623033602161e+00,1.787559606923114219e-01,6.868027448654174805e-01,9.365482233502537834e-01,9.879921782168080702e-01,7.500000000000000698e-05
8.959390862944162093e-01,9.868807841857885066e-01,5.816890292984894240e-01,1.000000000000000000e+00,3.143322275478259265e+00,1.889072691538472015e-01,6.641868352890014648e-01,9.365482233502537834e-01,9.884138105534138186e-01,8.000000000000000654e-05
9.238578680203045623e-01,9.854344055955222004e-01,5.463059760864128478e-01,1.000000000000000000e+00,3.085399152991804783e+00,1.715179317318822616e-01,6.589893102645874023e-01,9.441624365482234049e-01,9.889017394455142940e-01,4.000000000000000327e-05
9.213197969543147625e-01,9.863480658154423208e-01,5.363834974431699321e-01,1.000000000000000000e+00,3.121375657195038844e+00,1.745308932451817563e-01,6.619119644165039062e-01,9.390862944162436943e-01,9.891769883089328586e-01,8.500000000000000611e-05
9.137055837563451410e-01,9.847095919391556373e-01,5.308995757584467068e-01,1.000000000000000000e+00,3.058215540798407961e+00,1.759318019115654608e-01,6.603997945785522461e-01,9.441624365482234049e-01,9.894196171697496878e-01,9.000000000000000567e-05
9.162436548223350519e-01,9.849319843334826130e-01,5.707414552667751106e-01,1.000000000000000000e+00,3.066436237623560768e+00,1.835088160836726712e-01,6.571360826492309570e-01,9.416243654822334941e-01,9.894311831712606642e-01,9.500000000000000523e-05
8.883248730964466988e-01,9.585808895176081146e-01,5.180405000303615060e-01,1.000000000000000000e+00,2.452883104673924120e+00,1.775990009157723815e-01,6.672600507736206055e-01,9.441624365482234049e-01,9.892497821155052939e-01,4.750000000000000262e-05
8.883248730964466988e-01,9.826900494049725099e-01,5.855320400584970164e-01,1.000000000000000000e+00,2.987917193502697799e+00,1.593821813594033798e-01,6.583513021469116211e-01,9.390862944162436943e-01,9.891980544101461881e-01,1.000000000000000048e-04
8.857868020304568990e-01,9.857763727005531829e-01,5.954731221375243466e-01,1.000000000000000000e+00,3.098630603459186617e+00,1.709841666954290407e-01,6.605269312858581543e-01,9.390862944162436943e-01,9.891806888515142226e-01,5.000000000000000240e-05
9.238578680203045623e-01,9.880488626053640644e-01,5.522896016561165133e-01,1.000000000000000000e+00,3.194279122521196168e+00,1.580586751702450499e-01,6.562231183052062988e-01,9.416243654822334941e-01,9.894133310815341753e-01,2.500000000000000120e-05
9.060913705583756306e-01,9.869598542129173202e-01,5.485263937754109032e-01,1.000000000000000000e+00,3.146645117438469086e+00,1.484813289787216828e-01,6.585705876350402832e-01,9.365482233502537834e-01,9.895306535394525760e-01,1.250000000000000060e-05
9.238578680203045623e-01,9.867803946650318681e-01,5.569577585135471187e-01,1.000000000000000000e+00,3.139128349236602222e+00,1.399954120236770461e-01,6.568212509155273438e-01,9.365482233502537834e-01,9.895464961516701186e-01,6.250000000000000300e-06
